comm_id,trader_id,timestamp,channel,sentiment,is_flagged,linked_trade_id,counterparty_id,keyword_hits
COM0009409,TRD0161,2023-01-11 21:19:40.835926424,Email,Positive,1,,TRD0178,1
COM0009410,TRD0359,2023-07-31 01:02:21.644503668,Email,Neutral,0,,TRD0457,2
COM0009411,TRD0158,2023-10-22 11:53:51.032832809,Email,Neutral,0,,TRD0115,2
COM0009412,TRD0100,2024-07-15 14:10:28.648970475,Phone,Urgent,0,,TRD0267,3
COM0009413,TRD0419,2024-06-03 18:21:34.974355555,Email,Neutral,0,,TRD0109,3
COM0009414,TRD0062,2024-04-20 08:16:51.243703932,Chat,Neutral,0,,TRD0143,3
COM0009415,TRD0378,2024-07-23 01:28:10.773157467,Bloomberg,Positive,0,,TRD0040,2
COM0009416,TRD0249,2023-01-31 00:36:00.481377932,Email,Positive,0,,TRD0451,3
COM0009417,TRD0034,2023-12-25 18:52:37.668254422,Phone,Negative,0,,TRD0389,1
COM0009418,TRD0002,2024-06-28 21:18:01.630249402,Chat,Positive,0,,TRD0347,2
COM0009419,TRD0488,2023-12-09 03:14:49.287035533,Email,Neutral,0,,TRD0377,0
COM0009420,TRD0076,2024-07-01 02:13:48.369151220,Email,Neutral,0,,TRD0160,1
COM0009421,TRD0264,2024-11-04 05:16:17.091001536,Email,Positive,0,,TRD0381,1
COM0009422,TRD0430,2024-06-16 16:55:39.863452605,Chat,Neutral,0,,TRD0183,3
COM0009423,TRD0476,2023-07-13 12:44:52.715996962,Chat,Urgent,0,,TRD0222,3
COM0009424,TRD0384,2023-02-05 20:11:18.835640375,Phone,Neutral,0,,TRD0133,1
COM0009425,TRD0101,2023-01-30 13:13:55.824052694,Phone,Urgent,0,,TRD0218,3
COM0009426,TRD0112,2024-03-25 03:25:21.823029182,Email,Urgent,0,,TRD0210,0
COM0009427,TRD0160,2024-10-12 22:20:37.471674639,Email,Neutral,0,,TRD0382,1
COM0009428,TRD0356,2024-04-03 04:05:24.413823279,Phone,Negative,0,,TRD0340,1
COM0009429,TRD0147,2024-08-06 14:26:20.260617457,Bloomberg,Neutral,0,,TRD0401,2
COM0009430,TRD0408,2024-05-11 00:16:01.870137158,Phone,Neutral,0,,TRD0070,0
COM0009431,TRD0090,2024-11-17 19:42:56.710193549,Phone,Neutral,0,,TRD0210,0
COM0009432,TRD0379,2023-11-21 04:25:42.158514491,Chat,Neutral,0,,TRD0433,0
COM0009433,TRD0479,2023-08-23 21:50:08.854571468,Chat,Positive,1,,TRD0301,3
COM0009434,TRD0359,2024-03-01 15:06:35.390183377,Phone,Neutral,0,,TRD0361,3
COM0009435,TRD0321,2023-06-04 02:42:28.483471081,Chat,Neutral,0,,TRD0155,1
COM0009436,TRD0433,2024-05-29 20:36:48.934446327,Email,Positive,0,,TRD0099,1
COM0009437,TRD0323,2024-03-16 01:18:01.610255870,Phone,Neutral,0,,TRD0088,2
COM0009438,TRD0319,2023-02-14 06:59:39.963868026,Phone,Neutral,0,,TRD0104,1
COM0009439,TRD0188,2024-02-02 01:17:17.262355639,Phone,Negative,0,,TRD0426,2
COM0009440,TRD0436,2023-11-10 18:16:41.297277161,Email,Neutral,0,,TRD0305,1
COM0009441,TRD0155,2023-07-20 02:12:11.724464001,Email,Neutral,0,,TRD0328,0
COM0009442,TRD0073,2024-03-08 19:21:38.767318853,Chat,Negative,0,,TRD0468,0
COM0009443,TRD0347,2023-01-20 00:58:22.465078960,Chat,Neutral,0,,TRD0171,1
COM0009444,TRD0485,2024-11-10 20:53:45.463251265,Chat,Positive,0,,TRD0330,1
COM0009445,TRD0131,2024-01-17 02:26:43.890298677,Bloomberg,Positive,0,,TRD0448,3
COM0009446,TRD0318,2024-11-28 01:07:03.250326783,Email,Negative,0,,TRD0155,3
COM0009447,TRD0268,2023-07-21 16:11:39.880191011,Bloomberg,Neutral,0,,TRD0136,2
COM0009448,TRD0285,2024-07-22 14:46:39.839754748,Phone,Neutral,0,,TRD0156,0
COM0009449,TRD0131,2023-03-06 02:50:48.385353066,Chat,Neutral,0,,TRD0005,1
COM0009450,TRD0244,2023-07-06 04:40:26.948553918,Email,Neutral,0,,TRD0178,2
COM0009451,TRD0261,2024-01-05 15:24:59.936858066,Chat,Negative,0,,TRD0193,2
COM0009452,TRD0298,2023-04-04 02:59:44.733489020,Chat,Positive,0,,TRD0032,2
COM0009453,TRD0263,2023-11-20 07:51:44.568509980,Email,Neutral,0,,TRD0431,2
COM0009454,TRD0116,2023-12-12 21:59:16.265716651,Bloomberg,Neutral,0,,TRD0346,3
COM0009455,TRD0434,2024-08-29 23:09:27.013378752,Chat,Negative,0,,TRD0364,1
COM0009456,TRD0397,2024-03-28 08:37:15.567877245,Phone,Urgent,0,,TRD0178,2
COM0009457,TRD0481,2023-11-17 23:03:12.827768005,Bloomberg,Neutral,0,,TRD0130,2
COM0009458,TRD0370,2023-09-28 11:07:30.527866887,Phone,Neutral,0,,TRD0499,1
COM0009459,TRD0306,2023-05-28 08:13:10.468161258,Email,Neutral,0,,TRD0346,2
COM0009460,TRD0021,2024-06-10 11:26:21.232200351,Email,Positive,0,,TRD0269,3
COM0009461,TRD0003,2024-09-03 11:30:57.628043206,Email,Neutral,0,,TRD0130,3
COM0009462,TRD0005,2024-08-02 01:07:05.611914776,Email,Urgent,0,,TRD0132,3
COM0009463,TRD0098,2023-11-06 05:30:00.935711933,Phone,Positive,0,,TRD0437,2
COM0009464,TRD0070,2024-06-14 11:37:48.687570432,Phone,Urgent,0,,TRD0157,2
COM0009465,TRD0145,2023-11-06 01:51:52.211003013,Email,Positive,0,,TRD0073,2
COM0009466,TRD0320,2023-07-23 18:26:55.148749472,Email,Negative,0,,TRD0439,3
COM0009467,TRD0079,2024-08-06 00:16:11.993537246,Email,Neutral,0,,TRD0437,2
COM0009468,TRD0359,2023-01-29 05:36:04.869953397,Email,Neutral,0,,TRD0138,1
COM0009469,TRD0134,2023-09-17 14:05:48.464053056,Email,Neutral,0,,TRD0169,0
COM0009470,TRD0012,2023-08-14 12:06:26.120854633,Email,Positive,1,,TRD0265,3
COM0009471,TRD0382,2023-01-06 14:47:26.773456677,Chat,Positive,0,,TRD0348,0
COM0009472,TRD0232,2023-03-22 20:52:10.412457635,Chat,Neutral,0,,TRD0241,0
COM0009473,TRD0028,2023-11-06 12:53:40.101710731,Phone,Negative,0,,TRD0390,0
COM0009474,TRD0280,2024-09-13 14:39:01.445484267,Email,Urgent,0,,TRD0360,1
COM0009475,TRD0487,2023-10-03 13:55:19.382934218,Phone,Positive,0,,TRD0469,1
COM0009476,TRD0023,2024-06-17 15:36:07.092144559,Email,Positive,0,,TRD0026,0
COM0009477,TRD0258,2024-11-28 14:05:06.922195919,Bloomberg,Neutral,0,,TRD0148,2
COM0009478,TRD0371,2023-12-15 02:47:29.822718503,Email,Positive,0,,TRD0260,0
COM0009479,TRD0139,2023-07-12 08:23:33.263432194,Chat,Negative,0,,TRD0364,2
COM0009480,TRD0067,2023-09-22 17:10:02.986912926,Phone,Neutral,0,,TRD0393,3
COM0009481,TRD0127,2023-03-05 01:11:06.131771574,Email,Neutral,0,,TRD0336,2
COM0009482,TRD0387,2024-12-13 23:40:54.261890208,Chat,Positive,0,,TRD0491,3
COM0009483,TRD0433,2023-03-10 00:53:09.913981852,Email,Neutral,0,,TRD0182,1
COM0009484,TRD0132,2024-12-09 11:05:47.214368700,Email,Negative,1,,TRD0113,2
COM0009485,TRD0015,2023-10-07 00:55:15.235881989,Phone,Positive,0,,TRD0250,2
COM0009486,TRD0475,2023-10-15 02:47:44.515804583,Bloomberg,Neutral,0,,TRD0029,2
COM0009487,TRD0388,2024-08-20 18:26:35.454513308,Phone,Negative,0,,TRD0274,0
COM0009488,TRD0462,2024-09-09 10:22:36.271320016,Phone,Positive,0,,TRD0149,1
COM0009489,TRD0483,2024-10-31 15:52:07.605706401,Email,Negative,0,,TRD0149,0
COM0009490,TRD0419,2024-04-17 06:03:01.738082727,Email,Neutral,1,,TRD0073,0
COM0009491,TRD0090,2023-07-18 12:40:48.950868522,Chat,Neutral,0,,TRD0359,2
COM0009492,TRD0493,2023-07-15 09:03:36.438241013,Bloomberg,Neutral,0,,TRD0249,1
COM0009493,TRD0070,2023-05-14 05:28:02.839681963,Phone,Urgent,0,,TRD0013,2
COM0009494,TRD0463,2024-09-04 02:16:58.932997552,Phone,Neutral,0,,TRD0299,1
COM0009495,TRD0055,2024-10-18 11:37:14.775744751,Email,Urgent,0,,TRD0368,2
COM0009496,TRD0118,2024-02-15 04:52:59.025839981,Email,Positive,0,,TRD0214,3
COM0009497,TRD0300,2023-01-15 01:28:31.035506223,Chat,Neutral,0,,TRD0304,1
COM0009498,TRD0338,2023-09-22 20:27:57.674849171,Email,Negative,0,,TRD0318,0
COM0009499,TRD0375,2023-12-16 06:49:38.116421000,Email,Neutral,0,,TRD0275,0
COM0009500,TRD0110,2023-08-07 14:56:17.119117318,Bloomberg,Negative,0,,TRD0457,2
COM0009501,TRD0308,2024-05-12 08:14:42.662798811,Chat,Urgent,0,,TRD0477,0
COM0009502,TRD0227,2024-08-18 22:59:00.287427979,Chat,Neutral,0,,TRD0038,0
COM0009503,TRD0431,2023-02-17 16:38:43.781554934,Email,Neutral,0,,TRD0135,1
COM0009504,TRD0176,2023-02-13 01:39:42.152863493,Bloomberg,Positive,0,,TRD0398,3
COM0009505,TRD0487,2023-03-10 09:49:00.528687565,Chat,Neutral,0,,TRD0127,3
COM0009506,TRD0206,2024-06-29 22:36:26.262737676,Phone,Positive,0,,TRD0264,0
COM0009507,TRD0277,2023-06-27 10:59:05.407568231,Email,Positive,0,,TRD0446,3
COM0009508,TRD0058,2023-11-01 14:37:46.233020913,Chat,Neutral,0,,TRD0283,1
COM0009509,TRD0150,2024-12-29 18:57:42.315140384,Email,Neutral,1,,TRD0466,3
COM0009510,TRD0004,2023-12-21 19:56:01.225085462,Phone,Negative,0,,TRD0038,1
COM0009511,TRD0319,2024-05-07 23:56:31.006305910,Email,Positive,0,,TRD0162,1
COM0009512,TRD0326,2024-09-13 11:11:04.073983684,Email,Neutral,0,,TRD0139,1
COM0009513,TRD0262,2024-05-11 02:27:21.645485855,Email,Neutral,0,,TRD0340,0
COM0009514,TRD0055,2024-11-19 04:33:14.123550986,Chat,Negative,0,,TRD0321,1
COM0009515,TRD0316,2023-11-14 10:53:28.071260760,Bloomberg,Positive,0,,TRD0433,0
COM0009516,TRD0464,2023-02-23 04:02:38.607460843,Phone,Neutral,0,,TRD0393,2
COM0009517,TRD0005,2024-09-09 15:38:04.871775187,Email,Neutral,0,,TRD0291,1
COM0009518,TRD0442,2024-12-09 22:37:09.637663853,Email,Neutral,0,,TRD0411,0
COM0009519,TRD0425,2024-06-19 06:55:11.140357883,Chat,Neutral,0,,TRD0314,1
COM0009520,TRD0299,2023-05-27 22:54:05.633542870,Email,Neutral,0,,TRD0301,2
COM0009521,TRD0194,2024-10-09 06:24:26.225290015,Email,Neutral,0,,TRD0268,3
COM0009522,TRD0337,2024-10-20 16:33:26.645210474,Email,Positive,0,,TRD0470,0
COM0009523,TRD0046,2024-05-17 11:12:52.674007052,Email,Positive,0,,TRD0047,1
COM0009524,TRD0341,2023-07-30 09:07:08.439468276,Bloomberg,Neutral,0,,TRD0038,0
COM0009525,TRD0495,2023-04-07 08:50:09.647844050,Chat,Neutral,0,,TRD0431,0
COM0009526,TRD0215,2023-08-13 09:03:45.135980641,Phone,Neutral,0,,TRD0002,0
COM0009527,TRD0024,2023-07-06 10:25:23.056348177,Chat,Neutral,0,,TRD0247,2
COM0009528,TRD0022,2024-12-02 13:29:54.970159224,Chat,Neutral,0,,TRD0074,0
COM0009529,TRD0308,2024-06-26 10:13:09.136984639,Bloomberg,Positive,0,,TRD0335,0
COM0009530,TRD0459,2024-09-01 03:51:17.466024813,Email,Positive,0,,TRD0495,2
COM0009531,TRD0275,2023-07-13 18:06:42.416656332,Email,Neutral,0,,TRD0481,0
COM0009532,TRD0145,2024-03-06 16:11:30.117880943,Bloomberg,Neutral,0,,TRD0195,1
COM0009533,TRD0060,2024-09-15 00:45:40.308912177,Bloomberg,Neutral,0,,TRD0398,1
COM0009534,TRD0153,2024-11-28 00:02:10.692183495,Bloomberg,Negative,0,,TRD0224,3
COM0009535,TRD0341,2023-08-09 18:03:03.001207071,Bloomberg,Positive,0,,TRD0307,1
COM0009536,TRD0456,2023-02-23 13:35:25.879527159,Phone,Urgent,0,,TRD0480,3
COM0009537,TRD0020,2024-04-26 18:58:09.996589979,Phone,Urgent,0,,TRD0186,2
COM0009538,TRD0378,2023-03-08 21:12:47.227399397,Email,Urgent,0,,TRD0435,1
COM0009539,TRD0488,2024-01-15 16:25:06.230233478,Email,Neutral,0,,TRD0265,1
COM0009540,TRD0053,2024-02-21 01:47:26.460545350,Phone,Positive,0,,TRD0265,0
COM0009541,TRD0007,2024-11-21 11:21:02.695262512,Phone,Urgent,0,,TRD0089,0
COM0009542,TRD0218,2024-09-28 06:17:19.427256825,Bloomberg,Neutral,0,,TRD0338,2
COM0009543,TRD0469,2024-05-28 03:11:44.384514416,Chat,Neutral,0,,TRD0296,0
COM0009544,TRD0114,2024-04-22 12:09:55.909730951,Email,Neutral,0,,TRD0076,2
COM0009545,TRD0404,2024-08-23 19:42:40.106685603,Chat,Neutral,0,,TRD0038,2
COM0009546,TRD0102,2024-10-18 01:38:25.111181753,Phone,Urgent,0,,TRD0337,2
COM0009547,TRD0432,2024-02-06 17:10:53.353265242,Email,Neutral,0,,TRD0476,1
COM0009548,TRD0216,2024-05-19 19:31:52.732346775,Email,Negative,0,,TRD0041,0
COM0009549,TRD0140,2023-04-05 03:47:42.620747566,Chat,Negative,0,,TRD0367,0
COM0009550,TRD0406,2024-03-10 10:44:55.198215597,Bloomberg,Positive,0,,TRD0185,0
COM0009551,TRD0242,2023-04-07 01:30:30.702077638,Chat,Neutral,0,,TRD0275,3
COM0009552,TRD0272,2023-01-08 17:37:57.824032988,Email,Positive,0,,TRD0492,3
COM0009553,TRD0162,2024-10-16 10:04:41.583137837,Chat,Urgent,0,,TRD0190,3
COM0009554,TRD0472,2024-06-23 13:44:19.362188862,Email,Urgent,0,,TRD0490,1
COM0009555,TRD0487,2023-10-25 05:41:31.568705359,Phone,Positive,0,,TRD0188,2
COM0009556,TRD0334,2024-08-07 19:19:26.253303134,Phone,Neutral,0,,TRD0166,3
COM0009557,TRD0325,2023-04-21 22:48:01.666016001,Chat,Neutral,0,,TRD0048,1
COM0009558,TRD0155,2024-01-08 15:59:59.420842775,Email,Urgent,0,,TRD0310,0
COM0009559,TRD0488,2023-04-23 08:02:10.893629706,Phone,Neutral,0,,TRD0101,1
COM0009560,TRD0393,2023-08-19 00:13:54.230685161,Email,Neutral,0,,TRD0148,1
COM0009561,TRD0020,2023-04-30 13:39:25.588578262,Phone,Negative,0,,TRD0005,3
COM0009562,TRD0039,2023-03-12 03:18:10.906605353,Email,Positive,0,,TRD0490,1
COM0009563,TRD0065,2024-05-02 16:21:37.363196497,Email,Neutral,0,,TRD0110,1
COM0009564,TRD0097,2023-09-15 18:19:22.676558150,Email,Neutral,0,,TRD0202,1
COM0009565,TRD0282,2023-03-28 19:46:26.323483370,Phone,Positive,0,,TRD0446,0
COM0009566,TRD0485,2024-06-25 14:38:45.858188687,Chat,Neutral,0,,TRD0412,3
COM0009567,TRD0215,2023-08-26 06:01:07.048478270,Email,Neutral,0,,TRD0342,1
COM0009568,TRD0029,2023-07-28 03:23:16.168156104,Email,Positive,0,,TRD0176,0
COM0009569,TRD0040,2024-01-31 17:58:17.915743933,Email,Neutral,0,,TRD0405,1
COM0009570,TRD0089,2024-01-29 00:30:37.510057562,Phone,Urgent,0,,TRD0381,2
COM0009571,TRD0181,2023-12-11 07:51:41.050903365,Bloomberg,Positive,0,,TRD0312,2
COM0009572,TRD0360,2024-02-18 21:40:28.339744029,Email,Positive,0,,TRD0193,0
COM0009573,TRD0312,2024-07-22 19:31:28.993577768,Email,Neutral,0,,TRD0363,1
COM0009574,TRD0318,2024-01-12 13:03:05.628179198,Email,Neutral,0,,TRD0192,1
COM0009575,TRD0440,2024-02-02 12:57:35.863689420,Chat,Neutral,0,,TRD0301,1
COM0009576,TRD0096,2023-03-05 14:51:54.031850775,Phone,Positive,0,,TRD0455,3
COM0009577,TRD0380,2024-03-22 09:26:33.781150980,Chat,Negative,0,,TRD0074,0
COM0009578,TRD0247,2023-10-07 04:09:49.389660853,Email,Neutral,0,,TRD0297,1
COM0009579,TRD0024,2023-08-18 15:24:11.374457668,Email,Neutral,0,,TRD0403,2
COM0009580,TRD0010,2024-11-30 17:02:50.268547973,Email,Neutral,0,,TRD0196,0
COM0009581,TRD0436,2023-11-25 09:10:51.071806927,Email,Positive,0,,TRD0058,3
COM0009582,TRD0279,2023-03-12 02:03:36.305692641,Chat,Negative,0,,TRD0145,2
COM0009583,TRD0458,2023-04-28 21:17:25.063154163,Email,Neutral,0,,TRD0030,0
COM0009584,TRD0384,2023-12-08 03:37:50.699596852,Email,Positive,0,,TRD0444,0
COM0009585,TRD0312,2023-03-27 22:20:29.330501789,Email,Neutral,0,,TRD0328,1
COM0009586,TRD0353,2023-04-12 09:12:41.697704822,Email,Positive,0,,TRD0174,2
COM0009587,TRD0189,2023-03-21 18:59:44.253931865,Chat,Neutral,0,,TRD0459,0
COM0009588,TRD0316,2024-11-03 15:54:22.814436906,Phone,Neutral,0,,TRD0256,1
COM0009589,TRD0363,2023-08-17 07:37:33.538330181,Bloomberg,Positive,0,,TRD0450,3
COM0009590,TRD0339,2024-04-07 02:43:50.354158337,Phone,Neutral,0,,TRD0153,0
COM0009591,TRD0112,2023-10-14 02:47:32.609214144,Phone,Negative,0,,TRD0219,3
COM0009592,TRD0269,2024-01-31 07:55:50.699677422,Bloomberg,Neutral,0,,TRD0479,1
COM0009593,TRD0039,2023-12-27 08:42:26.665807602,Email,Neutral,0,,TRD0085,0
COM0009594,TRD0393,2023-11-25 15:56:56.608489668,Email,Urgent,0,,TRD0220,1
COM0009595,TRD0382,2024-08-24 09:42:51.523570872,Email,Neutral,0,,TRD0251,2
COM0009596,TRD0435,2024-07-05 06:00:07.241484430,Email,Neutral,0,,TRD0312,2
COM0009597,TRD0352,2023-04-13 23:44:53.216698182,Email,Neutral,0,,TRD0280,0
COM0009598,TRD0437,2023-08-01 02:24:49.636863734,Chat,Positive,0,,TRD0083,3
COM0009599,TRD0124,2023-04-04 12:58:34.195920078,Chat,Neutral,0,,TRD0474,3
COM0009600,TRD0100,2024-05-16 04:36:30.838827782,Email,Positive,0,,TRD0403,2
COM0009601,TRD0056,2024-05-28 07:50:24.364718147,Bloomberg,Negative,0,,TRD0387,1
COM0009602,TRD0018,2024-09-16 13:43:58.289968071,Phone,Negative,0,,TRD0109,2
COM0009603,TRD0346,2023-08-12 11:59:19.458061512,Chat,Urgent,0,,TRD0081,1
COM0009604,TRD0411,2024-05-30 18:42:49.863682327,Email,Urgent,0,,TRD0197,3
COM0009605,TRD0303,2024-12-24 17:27:04.662978385,Chat,Urgent,0,,TRD0191,2
COM0009606,TRD0150,2024-10-04 18:46:23.590530768,Chat,Neutral,0,,TRD0238,2
COM0009607,TRD0092,2024-10-20 19:37:53.765147978,Email,Negative,0,,TRD0496,2
COM0009608,TRD0288,2024-07-02 13:16:01.175742905,Email,Positive,0,,TRD0213,2
COM0009609,TRD0033,2024-06-23 01:09:49.412507545,Phone,Urgent,0,,TRD0103,2
COM0009610,TRD0391,2023-07-18 07:30:16.063077870,Email,Urgent,0,,TRD0011,2
COM0009611,TRD0171,2023-08-29 23:43:17.397648646,Chat,Neutral,0,,TRD0436,2
COM0009612,TRD0096,2023-07-27 05:28:30.730050428,Phone,Neutral,0,,TRD0218,0
COM0009613,TRD0349,2024-03-14 11:05:22.830824055,Chat,Positive,0,,TRD0318,1
COM0009614,TRD0047,2024-05-24 15:48:18.925390650,Chat,Neutral,0,,TRD0169,2
COM0009615,TRD0363,2024-12-02 01:08:37.279122418,Chat,Positive,0,,TRD0368,0
COM0009616,TRD0397,2024-10-27 23:43:51.451133738,Phone,Neutral,0,,TRD0320,1
COM0009617,TRD0374,2023-06-19 17:06:45.242421731,Phone,Negative,0,,TRD0072,0
COM0009618,TRD0152,2024-11-08 11:53:11.007999331,Bloomberg,Neutral,0,,TRD0122,2
COM0009619,TRD0051,2024-05-10 05:36:21.619919474,Phone,Neutral,0,,TRD0101,3
COM0009620,TRD0076,2023-06-24 15:02:37.747138449,Chat,Neutral,0,,TRD0083,3
COM0009621,TRD0278,2024-08-13 18:46:13.311991393,Email,Neutral,0,,TRD0353,1
COM0009622,TRD0300,2024-07-09 21:16:06.566404216,Phone,Neutral,0,,TRD0193,1
COM0009623,TRD0328,2024-01-01 05:40:27.145910587,Bloomberg,Positive,0,,TRD0422,0
COM0009624,TRD0060,2023-03-17 19:31:54.758494634,Email,Neutral,0,,TRD0136,0
COM0009625,TRD0280,2023-06-16 17:33:01.457152926,Phone,Urgent,0,,TRD0109,0
COM0009626,TRD0311,2024-11-19 18:30:48.807752524,Phone,Positive,0,,TRD0147,3
COM0009627,TRD0279,2023-08-11 06:39:35.385741728,Chat,Neutral,0,,TRD0088,0
COM0009628,TRD0217,2023-11-15 02:31:53.517356579,Email,Negative,0,,TRD0158,3
COM0009629,TRD0287,2024-11-01 14:00:30.881856491,Chat,Neutral,0,,TRD0397,1
COM0009630,TRD0389,2023-01-01 03:51:12.256983174,Email,Neutral,0,,TRD0224,1
COM0009631,TRD0488,2023-11-19 04:25:30.584947125,Chat,Neutral,0,,TRD0373,3
COM0009632,TRD0166,2024-06-02 07:08:28.405276610,Bloomberg,Positive,0,,TRD0335,1
COM0009633,TRD0353,2024-08-10 20:28:18.842455564,Email,Neutral,0,,TRD0496,1
COM0009634,TRD0154,2023-01-12 07:54:52.875630086,Chat,Negative,0,,TRD0441,3
COM0009635,TRD0207,2024-01-19 01:05:56.270011597,Phone,Neutral,0,,TRD0261,3
COM0009636,TRD0140,2024-10-05 10:38:33.024964755,Email,Positive,0,,TRD0430,0
COM0009637,TRD0167,2024-04-04 00:10:34.783420405,Email,Neutral,0,,TRD0051,2
COM0009638,TRD0198,2024-10-06 18:07:37.182486910,Email,Urgent,0,,TRD0023,2
COM0009639,TRD0213,2024-03-16 15:11:27.419824481,Email,Positive,0,,TRD0050,3
COM0009640,TRD0144,2023-08-12 03:53:06.930873297,Chat,Neutral,0,,TRD0350,0
COM0009641,TRD0307,2023-07-02 00:10:14.809277301,Email,Neutral,0,,TRD0279,1
COM0009642,TRD0007,2024-05-09 04:38:24.814274693,Email,Positive,0,,TRD0216,3
COM0009643,TRD0397,2024-07-14 15:12:02.958667252,Chat,Neutral,0,,TRD0452,0
COM0009644,TRD0371,2023-08-24 08:34:19.713816116,Email,Neutral,0,,TRD0017,2
COM0009645,TRD0103,2023-12-04 09:02:39.725289078,Chat,Positive,1,,TRD0220,0
COM0009646,TRD0066,2023-08-24 07:00:14.678017983,Phone,Neutral,0,,TRD0235,2
COM0009647,TRD0388,2023-04-04 20:21:15.999740169,Phone,Neutral,0,,TRD0035,2
COM0009648,TRD0365,2023-10-18 05:31:40.693025901,Email,Neutral,0,,TRD0498,2
COM0009649,TRD0430,2023-09-14 22:16:41.774102714,Bloomberg,Neutral,0,,TRD0231,2
COM0009650,TRD0322,2024-01-09 14:05:27.293802313,Chat,Neutral,0,,TRD0042,2
COM0009651,TRD0352,2023-12-29 20:16:30.667354254,Email,Urgent,0,,TRD0084,0
COM0009652,TRD0279,2024-07-19 20:49:49.089330325,Chat,Neutral,0,,TRD0146,2
COM0009653,TRD0420,2023-09-17 18:19:04.761486087,Chat,Positive,0,,TRD0384,1
COM0009654,TRD0314,2024-07-30 15:41:49.857487233,Email,Neutral,0,,TRD0182,0
COM0009655,TRD0367,2023-06-25 03:51:34.207997995,Bloomberg,Neutral,0,,TRD0278,3
COM0009656,TRD0298,2024-11-29 06:04:03.129431610,Email,Positive,0,,TRD0359,3
COM0009657,TRD0408,2023-10-20 03:35:18.498689914,Email,Neutral,0,,TRD0486,2
COM0009658,TRD0097,2023-04-18 08:31:37.735841548,Phone,Neutral,0,,TRD0318,3
COM0009659,TRD0037,2024-09-07 21:02:19.734048217,Phone,Neutral,0,,TRD0177,0
COM0009660,TRD0076,2024-07-28 03:08:21.341676621,Email,Negative,0,,TRD0245,2
COM0009661,TRD0265,2024-12-27 00:31:40.476334809,Email,Negative,1,,TRD0129,0
COM0009662,TRD0011,2023-08-18 13:26:33.994905704,Chat,Negative,0,,TRD0388,2
COM0009663,TRD0375,2024-10-30 00:58:33.302823740,Email,Negative,0,,TRD0337,2
COM0009664,TRD0279,2024-07-26 20:17:48.049874739,Email,Positive,0,,TRD0001,2
COM0009665,TRD0167,2024-03-18 03:03:14.774851787,Email,Neutral,0,,TRD0319,2
COM0009666,TRD0144,2024-08-31 02:24:09.485491373,Email,Neutral,0,,TRD0423,2
COM0009667,TRD0063,2023-06-20 12:20:27.061352137,Phone,Neutral,0,,TRD0011,3
COM0009668,TRD0097,2023-11-21 20:39:22.879282073,Phone,Neutral,0,,TRD0192,3
COM0009669,TRD0450,2024-06-22 09:40:55.612953432,Phone,Negative,0,,TRD0464,1
COM0009670,TRD0116,2023-03-18 18:52:07.104363984,Email,Urgent,0,,TRD0288,0
COM0009671,TRD0231,2023-08-29 22:52:24.311614950,Chat,Neutral,0,,TRD0487,1
COM0009672,TRD0257,2023-11-07 21:38:37.012874730,Email,Neutral,0,,TRD0101,3
COM0009673,TRD0187,2024-01-11 01:01:32.244323554,Chat,Positive,1,,TRD0173,1
COM0009674,TRD0179,2024-12-18 14:22:59.656660483,Chat,Neutral,0,,TRD0437,3
COM0009675,TRD0290,2024-01-16 20:10:53.228841652,Email,Negative,0,,TRD0173,1
COM0009676,TRD0451,2023-08-09 09:51:56.922018046,Chat,Neutral,0,,TRD0109,2
COM0009677,TRD0174,2023-05-24 07:04:25.217829160,Phone,Neutral,0,,TRD0182,3
COM0009678,TRD0251,2024-07-29 01:10:07.255627155,Email,Urgent,0,,TRD0208,1
COM0009679,TRD0250,2023-02-21 10:47:18.859260432,Chat,Neutral,0,,TRD0202,3
COM0009680,TRD0074,2023-10-05 16:05:46.766842793,Chat,Urgent,0,,TRD0364,1
COM0009681,TRD0171,2024-09-29 00:53:45.609305834,Bloomberg,Neutral,0,,TRD0225,2
COM0009682,TRD0280,2023-06-09 04:28:10.392610543,Phone,Negative,1,,TRD0479,0
COM0009683,TRD0400,2023-12-14 11:39:14.718620618,Email,Positive,0,,TRD0070,1
COM0009684,TRD0324,2024-07-30 20:21:19.030279645,Chat,Negative,0,,TRD0269,2
COM0009685,TRD0479,2023-04-23 12:49:42.239696752,Email,Positive,0,,TRD0074,3
COM0009686,TRD0001,2023-08-31 22:46:38.806662098,Chat,Urgent,1,,TRD0157,1
COM0009687,TRD0298,2024-08-08 04:52:37.271151504,Email,Neutral,0,,TRD0188,3
COM0009688,TRD0208,2023-08-23 15:11:02.016607532,Bloomberg,Neutral,0,,TRD0233,2
COM0009689,TRD0239,2023-06-22 18:41:36.429884186,Email,Neutral,0,,TRD0473,3
COM0009690,TRD0195,2023-04-16 21:00:59.838107647,Phone,Negative,0,,TRD0125,2
COM0009691,TRD0100,2024-03-06 06:03:11.076309200,Email,Positive,0,,TRD0214,0
COM0009692,TRD0114,2023-10-23 13:53:43.291718036,Bloomberg,Positive,0,,TRD0036,3
COM0009693,TRD0262,2024-03-02 19:28:59.996639634,Email,Neutral,1,,TRD0493,1
COM0009694,TRD0124,2024-09-21 00:52:01.977239361,Email,Neutral,0,,TRD0483,0
COM0009695,TRD0208,2024-12-17 00:01:42.592136328,Chat,Neutral,0,,TRD0289,3
